0.75000000 -112.43374130
0.83928571 -112.91289434
0.92857143 -113.15753549
1.01785714 -113.26789225
1.10714286 -113.30226154
1.19642857 -113.29481787
1.28571429 -113.26567099
1.37500000 -113.22660803
1.46428571 -113.18442373
1.55357143 -113.14292884
1.64285714 -113.10432278
1.73214286 -113.07071304
1.82142857 -113.04631809
1.91071429 -113.03568197
2.00000000 -113.03978916
